step,id,x,y,z
7,34,0.499619,0.495227,0.499984
7,35,0.494407,0.512521,0.504477
7,36,0.502534,0.497764,0.503095
7,37,0.508156,0.499516,0.50483
7,38,0.503321,0.498545,0.506966
7,39,0.505206,0.519139,0.493145
7,40,0.51351,0.515676,0.499338
7,41,0.487836,0.486407,0.489165
7,42,0.498145,0.499777,0.501049
7,43,0.503695,0.497662,0.501875
7,44,0.491092,0.496844,0.497089
7,45,0.493254,0.494604,0.505593
7,46,0.487289,0.486542,0.497804
7,47,0.501607,0.500115,0.488975
7,48,0.504278,0.501325,0.50753
7,49,0.502421,0.502561,0.500491
7,50,0.497297,0.50903,0.505054
7,51,0.50208,0.522669,0.501953
7,52,0.513724,0.499922,0.503474
7,53,0.495528,0.507456,0.502023
7,54,0.499278,0.509271,0.501927
7,55,0.498337,0.504842,0.502362
7,56,0.50894,0.493212,0.496465
7,57,0.516674,0.513819,0.510912
7,58,0.501547,0.49963,0.501994
7,59,0.504333,0.521736,0.486324
7,60,0.494148,0.520345,0.495535
7,61,0.511239,0.513813,0.510105
7,62,0.504583,0.497229,0.504429
7,63,0.504077,0.503364,0.496437
7,64,0.509402,0.505425,0.491396
7,65,0.499359,0.489327,0.516642
7,66,0.488946,0.479784,0.492538
7,67,0.49669,0.498301,0.493065
7,68,0.499522,0.515767,0.512274
7,69,0.500706,0.481295,0.506268
7,70,0.494564,0.500433,0.498742
7,71,0.489973,0.521127,0.497839
7,72,0.494989,0.495179,0.506758
7,73,0.499656,0.499682,0.508173
7,74,0.494588,0.495528,0.498914
7,75,0.511166,0.505456,0.501563
7,76,0.502437,0.504569,0.507003
7,77,0.489366,0.505578,0.494864
7,78,0.503914,0.497679,0.501936
7,79,0.499636,0.506693,0.499242
7,80,0.492625,0.498778,0.496152
7,81,0.495875,0.487457,0.498783
7,82,0.48605,0.48002,0.507086
7,83,0.512524,0.500615,0.499571
7,84,0.502717,0.496213,0.493821
7,85,0.505985,0.496626,0.493164
7,86,0.50068,0.49871,0.498643
7,87,0.49828,0.495245,0.504581
7,88,0.511714,0.50219,0.498885
7,89,0.494554,0.49513,0.491383
7,90,0.512268,0.507844,0.501528
7,91,0.481748,0.496167,0.513594
7,92,0.497869,0.461856,0.536341
7,93,0.502181,0.505396,0.503051
7,94,0.590835,0.512091,0.52155
7,95,0.50322,0.504648,0.495196
7,96,0.50635,0.495731,0.501466
7,97,0.487353,0.504386,0.501486
7,98,0.505703,0.495845,0.494708
7,99,0.512559,0.498979,0.506852
8,0,0.498385,0.507065,0.519895
8,1,0.507567,0.489731,0.504806
8,2,0.506188,0.49503,0.49657
8,3,0.500554,0.49978,0.50175
8,4,0.505255,0.494679,0.505769
8,5,0.485749,0.536885,0.538461
8,6,0.491554,0.492947,0.499911
8,7,0.505342,0.497792,0.497544
8,8,0.494262,0.499014,0.499164
8,9,0.497235,0.486635,0.49251
8,10,0.500924,0.508486,0.498723
8,11,0.496282,0.490202,0.501593
8,12,0.502782,0.508233,0.501325
8,13,0.499463,0.500362,0.49918
8,14,0.530429,0.533221,0.50953
8,15,0.495123,0.507675,0.472248
8,16,0.499046,0.495915,0.501416
8,17,0.499501,0.490359,0.503249
8,18,0.490796,0.50905,0.499861
8,19,0.496406,0.496454,0.501244
8,20,0.496848,0.487417,0.486537
8,21,0.490768,0.499383,0.516127
8,22,0.505506,0.496473,0.503077
8,23,0.491961,0.513732,0.49107
8,24,0.487425,0.502919,0.49633
8,25,0.492505,0.490439,0.498347
8,26,0.489941,0.505343,0.490935
8,27,0.494271,0.481188,0.510236
8,28,0.501295,0.497404,0.505512
8,29,0.504973,0.508157,0.512766
8,30,0.505685,0.494872,0.500758
8,31,0.50027,0.5024,0.490936
8,32,0.528446,0.51516,0.531938
8,33,0.497803,0.519918,0.512543
8,34,0.497068,0.494672,0.499954
8,35,0.493479,0.512059,0.505223
8,36,0.502958,0.497579,0.503863
8,37,0.508323,0.498415,0.505249
8,38,0.503448,0.497966,0.507759
8,39,0.50495,0.520489,0.49279
8,40,0.514978,0.517147,0.499388
8,41,0.48789,0.486194,0.489359
8,42,0.498447,0.500251,0.501929
8,43,0.503233,0.497483,0.502629
8,44,0.490677,0.497355,0.496154
8,45,0.493982,0.493412,0.505356
8,46,0.487132,0.486815,0.498786
8,47,0.501211,0.500655,0.488379
8,48,0.504347,0.50109,0.507772
8,49,0.502933,0.502021,0.500609
8,50,0.497274,0.50845,0.505156
8,51,0.502169,0.524524,0.501874
8,52,0.514429,0.500582,0.50375
8,53,0.496662,0.506774,0.501843
8,54,0.499108,0.510198,0.502156
8,55,0.498284,0.503305,0.502842
8,56,0.509976,0.493059,0.495878
8,57,0.517335,0.514662,0.511302
8,58,0.502371,0.50004,0.501799
8,59,0.505187,0.523935,0.485644
8,60,0.493438,0.522473,0.495022
8,61,0.512325,0.515387,0.51083
8,62,0.505084,0.497027,0.504415
8,63,0.503468,0.504483,0.49634
8,64,0.510566,0.506221,0.490911
8,65,0.499343,0.487903,0.517959
8,66,0.488703,0.478987,0.492098
8,67,0.497177,0.499314,0.493092
8,68,0.499981,0.517208,0.512927
8,69,0.500762,0.481266,0.507931
8,70,0.493786,0.500182,0.499214
8,71,0.488445,0.522406,0.497597
8,72,0.496086,0.495227,0.506951
8,73,0.500061,0.499488,0.509036
8,74,0.495161,0.495089,0.498863
8,75,0.512922,0.505741,0.501835
8,76,0.503085,0.505924,0.507041
8,77,0.489488,0.5044,0.495001
8,78,0.502929,0.497744,0.501385
8,79,0.499697,0.507012,0.499417
8,80,0.492705,0.498624,0.495708
8,81,0.495147,0.486097,0.498923
8,82,0.484654,0.477813,0.507809
8,83,0.512972,0.499709,0.499864
8,84,0.503083,0.49538,0.493632
8,85,0.506876,0.496251,0.493112
8,86,0.500553,0.497891,0.499565
8,87,0.497687,0.495894,0.505277
8,88,0.512708,0.502288,0.498778
8,89,0.494149,0.495937,0.490679
8,90,0.512384,0.507994,0.501569
8,91,0.481933,0.496097,0.514222
8,92,0.497652,0.462132,0.536164
8,93,0.502517,0.506073,0.503485
8,94,0.590483,0.512103,0.521372
8,95,0.501796,0.504328,0.495058
8,96,0.506882,0.495314,0.50125
8,97,0.4868,0.504208,0.501656
8,98,0.503614,0.496501,0.494297
8,99,0.513287,0.499352,0.507541
9,0,0.498031,0.505888,0.519746
9,1,0.508735,0.489863,0.505772
9,2,0.5057,0.494707,0.495757
9,3,0.500305,0.499429,0.501798
9,4,0.504724,0.493297,0.506207
9,5,0.4864,0.53682,0.538414
9,6,0.490936,0.49273,0.50019
9,7,0.505707,0.497303,0.497381
9,8,0.49385,0.497718,0.499844
9,9,0.497967,0.486909,0.493293
9,10,0.501075,0.506952,0.499407
9,11,0.496534,0.489332,0.502512
9,12,0.503901,0.507522,0.500588
9,13,0.49885,0.500921,0.499208
9,14,0.530384,0.532948,0.50902
9,15,0.495158,0.507835,0.472072
9,16,0.500331,0.496535,0.501553
9,17,0.499613,0.489406,0.50319
9,18,0.49094,0.510057,0.499797
9,19,0.496546,0.495832,0.501882
9,20,0.497131,0.486298,0.485752
9,21,0.490458,0.500023,0.517532
9,22,0.50551,0.497046,0.503276
9,23,0.491452,0.514884,0.490239
9,24,0.487546,0.503586,0.497811
9,25,0.49115,0.490329,0.498346
9,26,0.488748,0.505798,0.490181
9,27,0.494345,0.482111,0.509658
9,28,0.501423,0.497156,0.505803
9,29,0.504729,0.508695,0.512776
9,30,0.506048,0.495054,0.500519
9,31,0.500523,0.502042,0.490019
9,32,0.52782,0.515127,0.531925
9,33,0.497608,0.521865,0.513222
9,34,0.494579,0.494148,0.499993
9,35,0.492583,0.51151,0.505948
9,36,0.503331,0.497443,0.504574
9,37,0.508347,0.497348,0.505643
9,38,0.50354,0.497423,0.508449
9,39,0.504683,0.521778,0.492453
9,40,0.516413,0.518579,0.49945
9,41,0.48799,0.486014,0.489605
9,42,0.498813,0.500665,0.50276
9,43,0.502721,0.497353,0.503326
9,44,0.490372,0.497884,0.495246
9,45,0.494809,0.492254,0.505057
9,46,0.487046,0.487143,0.499781
9,47,0.500796,0.501172,0.487881
9,48,0.504388,0.500788,0.507937
9,49,0.503409,0.501387,0.500684
9,50,0.497284,0.507783,0.505238
9,51,0.502253,0.526329,0.501789
9,52,0.51503,0.501205,0.503999
9,53,0.49786,0.506031,0.501614
9,54,0.498969,0.511038,0.502364
9,55,0.498296,0.501708,0.503272
9,56,0.510896,0.492941,0.495343
9,57,0.517952,0.515486,0.511668
9,58,0.503151,0.500427,0.50155
9,59,0.506033,0.526094,0.484995
9,60,0.49274,0.524546,0.494522
9,61,0.513378,0.516923,0.511521
9,62,0.505535,0.496874,0.504346
9,63,0.502817,0.505531,0.496308
9,64,0.511673,0.507005,0.490493
9,65,0.499334,0.486505,0.51922
9,66,0.488486,0.478243,0.491678
9,67,0.497725,0.500359,0.493189
9,68,0.500444,0.518599,0.513547
9,69,0.500799,0.48131,0.509576
9,70,0.49305,0.499864,0.499746
9,71,0.48695,0.523633,0.497366
9,72,0.497283,0.495309,0.507083
9,73,0.500473,0.499316,0.509773
9,74,0.495794,0.49468,0.498882
9,75,0.514572,0.505988,0.50208
9,76,0.503696,0.507184,0.507035
9,77,0.489702,0.503193,0.495163
9,78,0.501895,0.497859,0.500778
9,79,0.4998,0.507263,0.49965
9,80,0.492847,0.498502,0.495333
9,81,0.494435,0.484841,0.499097
9,82,0.483287,0.475645,0.508517
9,83,0.513302,0.498803,0.500168
9,84,0.503389,0.494593,0.49355
9,85,0.507707,0.495921,0.493168
9,86,0.500372,0.497121,0.500517
9,87,0.497193,0.496577,0.50591
9,88,0.513608,0.502354,0.498713
9,89,0.493764,0.496754,0.490089
9,90,0.512442,0.508082,0.501601
9,91,0.48217,0.496033,0.514825
9,92,0.497437,0.462419,0.535976
9,93,0.502816,0.506656,0.503875
9,94,0.590127,0.512115,0.521193
9,95,0.500331,0.503936,0.494985
9,96,0.507365,0.494947,0.500977
9,97,0.486344,0.504002,0.501792
9,98,0.501465,0.497202,0.493994
9,99,0.513906,0.499753,0.508178
10,0,0.497688,0.5047,0.519528
10,1,0.509835,0.490072,0.506728
10,2,0.505164,0.494429,0.495056
10,3,0.500006,0.499131,0.501808
10,4,0.504144,0.491968,0.506606
10,5,0.487055,0.536745,0.538357
10,6,0.490433,0.492531,0.500441
10,7,0.506025,0.496859,0.49733
10,8,0.493518,0.496454,0.50054
10,9,0.498714,0.487277,0.494118
10,10,0.501183,0.505349,0.500161
10,11,0.496817,0.488571,0.503405
10,12,0.504987,0.506708,0.499832
10,13,0.498277,0.501419,0.4993
10,14,0.530327,0.532661,0.508506
10,15,0.495197,0.507986,0.471933
10,16,0.501638,0.497201,0.501643
10,17,0.499757,0.488562,0.503103
10,18,0.491133,0.511008,0.499749
10,19,0.496785,0.495247,0.502471
10,20,0.497417,0.485228,0.485036
10,21,0.490179,0.50066,0.51889
10,22,0.505465,0.497673,0.503435
10,23,0.490974,0.515999,0.489451
10,24,0.487758,0.504227,0.49932
10,25,0.489859,0.490273,0.498362
10,26,0.487601,0.506241,0.48949
10,27,0.494433,0.483088,0.509053
10,28,0.501503,0.496961,0.506054
10,29,0.504473,0.50918,0.512734
10,30,0.506363,0.49529,0.500242
10,31,0.500759,0.501661,0.489198
10,32,0.527183,0.51509,0.531897
10,33,0.497434,0.523765,0.513873
10,34,0.492169,0.493657,0.500048
10,35,0.49173,0.510889,0.506655
10,36,0.503655,0.497361,0.505246
10,37,0.508227,0.496314,0.506018
10,38,0.503616,0.496909,0.508998
10,39,0.504404,0.523013,0.492135
10,40,0.517816,0.519984,0.499523
10,41,0.488129,0.485862,0.489901
10,42,0.499245,0.501011,0.503546
10,43,0.50216,0.497276,0.503985
10,44,0.490167,0.498432,0.494371
10,45,0.495698,0.49117,0.504718
10,46,0.48703,0.487526,0.500773
10,47,0.500363,0.501664,0.487479
10,48,0.504412,0.500447,0.507995
10,49,0.503846,0.500653,0.500725
10,50,0.497344,0.507034,0.505289
10,51,0.502331,0.528087,0.501699
10,52,0.515524,0.501786,0.504228
10,53,0.499124,0.505222,0.50134
10,54,0.498857,0.511787,0.502555
10,55,0.498373,0.500044,0.503658
10,56,0.511711,0.492853,0.494865
10,57,0.51853,0.51629,0.512017
10,58,0.503893,0.500713,0.501268
10,59,0.506874,0.528221,0.484367
10,60,0.492049,0.526576,0.49403
10,61,0.514405,0.518422,0.512191
10,62,0.505937,0.496775,0.504237
10,63,0.502124,0.506509,0.496348
10,64,0.512726,0.507774,0.490138
10,65,0.499336,0.485132,0.520426
10,66,0.488289,0.477545,0.491285
10,67,0.498321,0.501392,0.493354
10,68,0.500901,0.519938,0.514139
10,69,0.500819,0.48141,0.511197
10,70,0.492387,0.499528,0.500288
10,71,0.485483,0.524818,0.497144
10,72,0.498577,0.495427,0.507165
10,73,0.500868,0.499172,0.510369
10,74,0.496486,0.494307,0.498977
10,75,0.516115,0.506194,0.502304
10,76,0.504269,0.508344,0.506995
10,77,0.490007,0.501959,0.495352
10,78,0.500813,0.498028,0.500132
10,79,0.499945,0.507452,0.499947
10,80,0.493046,0.498415,0.495036
10,81,0.493732,0.483676,0.499299
10,82,0.481944,0.473501,0.509213
10,83,0.51349,0.49793,0.500454
10,84,0.503648,0.493852,0.493581
10,85,0.508459,0.49563,0.493305
10,86,0.500141,0.496404,0.501431
10,87,0.496796,0.497296,0.506495
10,88,0.514419,0.502385,0.498691
10,89,0.493397,0.497584,0.489604
10,90,0.512448,0.508107,0.501627
10,91,0.482459,0.495974,0.515401
10,92,0.497222,0.462718,0.535777
10,93,0.503077,0.507138,0.504231
10,94,0.589767,0.512126,0.521013
10,95,0.498864,0.503482,0.49498
10,96,0.507798,0.494633,0.500666
10,97,0.485987,0.503766,0.501894
10,98,0.499269,0.497949,0.493802
10,99,0.514452,0.500173,0.508741
11,0,0.497354,0.503498,0.519243
11,1,0.510868,0.490358,0.507676
11,2,0.50459,0.494192,0.494462
11,3,0.499715,0.498874,0.501781
11,4,0.503519,0.490728,0.506982
11,5,0.487714,0.53666,0.538289
11,6,0.490045,0.492351,0.500668
11,7,0.506305,0.496456,0.497387
11,8,0.493268,0.495221,0.501196
11,9,0.499476,0.487727,0.49499
11,10,0.501249,0.503671,0.500939
11,11,0.497128,0.487918,0.504275
11,12,0.506033,0.505809,0.499095
11,13,0.497742,0.50186,0.499458
11,14,0.530258,0.532359,0.507988
11,15,0.495239,0.508128,0.471827
11,16,0.502895,0.497916,0.501701
11,17,0.499928,0.487825,0.502994
11,18,0.491371,0.511907,0.499722
11,19,0.497106,0.494692,0.50302
11,20,0.497705,0.484203,0.484386
11,21,0.48993,0.501287,0.520201
11,22,0.50537,0.498349,0.503561
11,23,0.49052,0.517082,0.488698
11,24,0.48806,0.504836,0.500831
11,25,0.488628,0.490268,0.498403
11,26,0.486499,0.506672,0.488861
11,27,0.494533,0.484121,0.508418
11,28,0.501532,0.496816,0.506273
11,29,0.504207,0.509612,0.512642
11,30,0.506627,0.495576,0.499932
11,31,0.500977,0.501256,0.488466
11,32,0.526535,0.515049,0.531855
11,33,0.497274,0.525624,0.514503
11,34,0.489864,0.493193,0.500073
11,35,0.490931,0.510212,0.507344
11,36,0.50393,0.497328,0.505886
11,37,0.507976,0.495307,0.506373
11,38,0.50367,0.49642,0.509414
11,39,0.504117,0.524206,0.491832
11,40,0.51919,0.521363,0.499608
11,41,0.488307,0.485735,0.490246
11,42,0.499736,0.501283,0.504291
11,43,0.501549,0.497249,0.504611
11,44,0.490052,0.498999,0.493539
11,45,0.496615,0.490194,0.504356
11,46,0.487088,0.48797,0.501746
11,47,0.499913,0.502133,0.487166
11,48,0.504419,0.500068,0.507951
11,49,0.504243,0.499824,0.500737
11,50,0.497463,0.506211,0.505299
11,51,0.502403,0.529801,0.501606
11,52,0.515928,0.50234,0.504444
11,53,0.500448,0.504337,0.501025
11,54,0.498768,0.512442,0.502732
11,55,0.498515,0.498355,0.504001
11,56,0.512428,0.492793,0.494445
11,57,0.519075,0.517071,0.512351
11,58,0.504594,0.500905,0.500958
11,59,0.507709,0.530321,0.483762
11,60,0.491369,0.528569,0.493545
11,61,0.515411,0.519882,0.512839
11,62,0.506289,0.496725,0.504096
11,63,0.50139,0.507421,0.496458
11,64,0.513738,0.508521,0.489834
11,65,0.499347,0.483783,0.521576
11,66,0.488114,0.476887,0.49092
11,67,0.498954,0.502368,0.493586
11,68,0.501356,0.521229,0.514705
11,69,0.500821,0.481567,0.512791
11,70,0.491829,0.499219,0.500799
11,71,0.484034,0.525969,0.496927
11,72,0.499953,0.495575,0.507208
11,73,0.501243,0.499054,0.510832
11,74,0.497229,0.493968,0.499155
11,75,0.517568,0.506372,0.502516
11,76,0.504813,0.509402,0.506938
11,77,0.490397,0.500698,0.495574
11,78,0.499684,0.498242,0.499518
11,79,0.500087,0.507573,0.500265
11,80,0.493296,0.498362,0.494821
11,81,0.493033,0.482585,0.49952
11,82,0.480617,0.471381,0.509902
11,83,0.513545,0.497083,0.500718
11,84,0.503868,0.493151,0.493718
11,85,0.509113,0.495366,0.4935
11,86,0.499861,0.495737,0.502311
11,87,0.496482,0.498046,0.50704
11,88,0.515147,0.502379,0.498711
11,89,0.493048,0.498427,0.489217
11,90,0.512406,0.508073,0.501647
11,91,0.482789,0.495921,0.515951
11,92,0.497009,0.463028,0.535567
11,93,0.503296,0.507526,0.504559
11,94,0.589402,0.512136,0.520832
11,95,0.497433,0.50297,0.49504
11,96,0.508147,0.494358,0.500327
11,97,0.485726,0.503497,0.50197
11,98,0.497078,0.498732,0.49371
11,99,0.514931,0.500593,0.509237
12,0,0.497027,0.502284,0.518894
12,1,0.511844,0.490704,0.5086
12,2,0.503972,0.493989,0.493965
12,3,0.499488,0.49864,0.501711
12,4,0.502856,0.489607,0.507346
12,5,0.488377,0.536565,0.538211
12,6,0.489768,0.492188,0.500869
12,7,0.506541,0.496087,0.49754
12,8,0.493084,0.494012,0.50181
12,9,0.500252,0.488262,0.495912
12,10,0.501275,0.50191,0.501692
12,11,0.497467,0.487371,0.505124
12,12,0.50704,0.504848,0.498427
12,13,0.49724,0.502239,0.499673
12,14,0.530176,0.53204,0.507467
12,15,0.495285,0.508259,0.471753
12,16,0.504102,0.498672,0.501728
12,17,0.500093,0.487202,0.502868
12,18,0.491652,0.512755,0.499717
12,19,0.497492,0.49416,0.503527
12,20,0.497995,0.483212,0.483786
12,21,0.489712,0.501903,0.521465
12,22,0.505225,0.499065,0.503657
12,23,0.490085,0.518136,0.487969
12,24,0.488449,0.505404,0.502319
12,25,0.487455,0.490315,0.498469
12,26,0.485441,0.507086,0.488291
12,27,0.494652,0.485207,0.507735
12,28,0.501511,0.496711,0.506461
12,29,0.503932,0.509995,0.5125
12,30,0.506843,0.495899,0.499654
12,31,0.501174,0.500831,0.487819
12,32,0.525876,0.515005,0.531798
12,33,0.497123,0.527449,0.515118
12,34,0.48767,0.492747,0.500072
12,35,0.490182,0.509476,0.508016
12,36,0.504154,0.497335,0.506495
12,37,0.507605,0.494323,0.506706
12,38,0.503703,0.495951,0.50971
12,39,0.503826,0.52537,0.491543
12,40,0.520536,0.522715,0.499705
12,41,0.488519,0.485634,0.490639
12,42,0.500278,0.501479,0.504998
12,43,0.500889,0.497262,0.505206
12,44,0.490029,0.49958,0.492754
12,45,0.497561,0.489323,0.503974
12,46,0.487219,0.488478,0.502699
12,47,0.49946,0.502578,0.48694
12,48,0.504407,0.499679,0.507797
12,49,0.504593,0.498972,0.500723
12,50,0.497632,0.505312,0.505272
12,51,0.50247,0.531473,0.501511
12,52,0.516259,0.502883,0.504655
12,53,0.501779,0.503373,0.500679
12,54,0.498701,0.51301,0.502895
12,55,0.498723,0.496689,0.504301
12,56,0.513053,0.492758,0.494082
12,57,0.519592,0.517828,0.512671
12,58,0.505255,0.501014,0.500621
12,59,0.50854,0.532402,0.483175
12,60,0.490701,0.530529,0.493065
12,61,0.516394,0.521312,0.513469
12,62,0.506592,0.496715,0.503924
12,63,0.500629,0.508265,0.49662
12,64,0.514721,0.509241,0.489567
12,65,0.499366,0.482462,0.522681
12,66,0.48796,0.476271,0.490581
12,67,0.499621,0.503282,0.493875
12,68,0.50181,0.522472,0.515246
12,69,0.500808,0.481781,0.51436
12,70,0.491383,0.498928,0.501285
12,71,0.482605,0.527091,0.496714
12,72,0.501337,0.495755,0.507217
12,73,0.501596,0.498956,0.511175
12,74,0.498018,0.493659,0.499413
12,75,0.518948,0.50654,0.502722
12,76,0.50534,0.510364,0.506873
12,77,0.490867,0.499408,0.495832
12,78,0.498558,0.498491,0.498991
12,79,0.500191,0.507612,0.500557
12,80,0.493592,0.498338,0.494685
12,81,0.492338,0.481569,0.499758
12,82,0.479308,0.469283,0.510582
12,83,0.513481,0.49626,0.500961
12,84,0.504045,0.492484,0.493953
12,85,0.509675,0.495128,0.493753
12,86,0.499588,0.495103,0.503153
12,87,0.496233,0.498819,0.507542
12,88,0.515802,0.502339,0.498772
12,89,0.492715,0.499284,0.48893
12,90,0.512316,0.507985,0.501662
12,91,0.483151,0.495873,0.51647
12,92,0.496796,0.46335,0.535345
12,93,0.503477,0.50783,0.504861
12,94,0.589032,0.512146,0.52065
12,95,0.496036,0.502397,0.495159
12,96,0.508377,0.494106,0.499967
12,97,0.485552,0.503186,0.502023
12,98,0.494933,0.499543,0.493698
12,99,0.515356,0.500994,0.509677
13,0,0.496707,0.501058,0.518483
13,1,0.512773,0.49109,0.509483
13,2,0.50331,0.493811,0.49357
13,3,0.499333,0.498422,0.501596
13,4,0.502152,0.488609,0.507693
13,5,0.489044,0.53646,0.538122
13,6,0.489583,0.492063,0.501047
13,7,0.506733,0.495743,0.497795
13,8,0.49297,0.492819,0.502379
13,9,0.50102,0.488884,0.496886
13,10,0.501268,0.500063,0.502418
13,11,0.497837,0.48693,0.505954
13,12,0.508007,0.503827,0.497828
13,13,0.496771,0.502554,0.499939
13,14,0.530082,0.531705,0.506946
13,15,0.495334,0.508381,0.471711
13,16,0.505256,0.49946,0.501725
13,17,0.500218,0.486701,0.502727
13,18,0.491975,0.513555,0.499731
13,19,0.497949,0.493644,0.503988
13,20,0.498286,0.482246,0.483218
13,21,0.489523,0.502509,0.522684
13,22,0.505027,0.499814,0.503723
13,23,0.489667,0.51916,0.487262
13,24,0.488919,0.50593,0.503786
13,25,0.486339,0.490413,0.498564
13,26,0.484431,0.507483,0.487775
13,27,0.494797,0.486371,0.507007
13,28,0.501437,0.496639,0.50662
13,29,0.50365,0.510331,0.512306
13,30,0.507015,0.496247,0.499477
13,31,0.501346,0.500384,0.487253
13,32,0.525207,0.514957,0.531727
13,33,0.496981,0.52924,0.515719
13,34,0.485588,0.492312,0.500043
13,35,0.489475,0.508694,0.508665
13,36,0.504325,0.497376,0.507074
13,37,0.507145,0.493366,0.507013
13,38,0.503715,0.495497,0.509881
13,39,0.503531,0.526506,0.491269
13,40,0.521855,0.524041,0.499813
13,41,0.488764,0.48556,0.491082
13,42,0.500829,0.501594,0.505673
13,43,0.500175,0.497309,0.505772
13,44,0.4901,0.500172,0.492013
13,45,0.498537,0.488558,0.503572
13,46,0.487421,0.489049,0.503632
13,47,0.499022,0.502994,0.486799
13,48,0.504356,0.499313,0.507568
13,49,0.50489,0.498154,0.500679
13,50,0.497854,0.504336,0.505207
13,51,0.502534,0.53311,0.501414
13,52,0.516521,0.503416,0.504857
13,53,0.503076,0.502323,0.500307
13,54,0.498663,0.513498,0.503043
13,55,0.499002,0.495039,0.504556
13,56,0.513586,0.492743,0.493771
13,57,0.520083,0.518562,0.512975
13,58,0.505883,0.501037,0.500258
13,59,0.509364,0.534466,0.482601
13,60,0.490042,0.53246,0.492589
13,61,0.517351,0.522719,0.514085
13,62,0.506841,0.496739,0.503722
13,63,0.499852,0.509035,0.49682
13,64,0.515678,0.509934,0.489338
13,65,0.499392,0.48117,0.523753
13,66,0.487823,0.475691,0.490263
13,67,0.500321,0.504133,0.494214
13,68,0.50226,0.523669,0.515762
13,69,0.500784,0.482053,0.515903
13,70,0.491047,0.498648,0.501743
13,71,0.481198,0.528191,0.496504
13,72,0.502668,0.495967,0.507196
13,73,0.501927,0.498872,0.511393
13,74,0.49885,0.493377,0.49975
13,75,0.520259,0.506698,0.50292
13,76,0.505854,0.511233,0.506798
13,77,0.491424,0.498105,0.496128
13,78,0.497474,0.498767,0.498543
13,79,0.50026,0.507565,0.500823
13,80,0.493932,0.498342,0.494629
13,81,0.491659,0.480618,0.500011
13,82,0.478013,0.467207,0.511255
13,83,0.513293,0.495459,0.501181
13,84,0.504184,0.491878,0.494265
13,85,0.510145,0.49491,0.494058
13,86,0.499387,0.494484,0.503949
13,87,0.496056,0.499608,0.507999
13,88,0.516391,0.502276,0.498867
13,89,0.492395,0.50016,0.488745
13,90,0.512179,0.507844,0.50167
13,91,0.483544,0.49583,0.516961
13,92,0.496585,0.463683,0.535112
13,93,0.503633,0.508046,0.505145
13,94,0.588658,0.512156,0.520468
13,95,0.494673,0.50176,0.495327
13,96,0.508501,0.493875,0.499621
13,97,0.485459,0.502833,0.502054
13,98,0.492831,0.500383,0.493765
13,99,0.515731,0.501376,0.510061
14,0,0.496391,0.499821,0.518009
14,1,0.513655,0.491516,0.510328
14,2,0.502613,0.493651,0.493277
14,3,0.499254,0.498216,0.501441
14,4,0.501418,0.487705,0.507999
14,5,0.489715,0.536345,0.538022
14,6,0.489471,0.49199,0.501205
14,7,0.506889,0.495417,0.498153
14,8,0.492933,0.491636,0.502908
14,9,0.50176,0.489594,0.497914
14,10,0.501219,0.498193,0.503119
14,11,0.498231,0.48659,0.506765
14,12,0.508927,0.502757,0.497286
